"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"131550","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 导入- L4（数据表） 导入失败- “数据责任人工号”错误","无","1. 导入文件中输入数据表信息：
- “数据责任人工号”列存在所填工号在系统中存在但不为“在职”状态
- 其他列数据格式正确
- “重复处理规则”选择“重复则覆盖更新”
2. 导入文件中输入数据表信息：
- “数据责任人工号”列存在所填工号在系统中不存在
- 其他列数据格式正确
3. 导入文件中输入数据表信息：
- “数据责任人工号”列存在所填工号在系统中存在但不为“在职”状态
- 其他列数据格式正确","1. 导入错误，错误文件中提示对应“数据责任人工号”单元格批注：填写数据不在枚举范围内
2. 导入错误，错误文件中提示对应“数据责任人工号”单元格批注：填写数据不在枚举范围内
3. 导入错误，错误文件中提示对应“数据责任人工号”单元格批注：填写数据不在枚举范围内","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","失败","shier","2024-07-31","","0000-00-00","1","",""
"131549","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 导入- L4（数据表） 导入失败- “表负责人”不存在","无","1. 导入文件中输入数据表信息：
- “表负责人”在当前租户下不存在；
- 其他列数据格式正确
- “重复处理规则”选择“重复则覆盖更新”","1. 对应单元格批注提示：填写数据不在枚举范围内","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131548","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 导入- L4（数据表） 导入失败- “数据表”已发布","无","1. 导入文件中输入数据表信息：
- “数据表”在当前租户下为“已发布”状态；
- 其他列数据格式正确
- “重复处理规则”选择“重复则覆盖更新”","1. 对应单元格批注提示：已发布资产不可更新","1.","","1","功能测试","功能测试阶段","正常","0","2","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131547","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 导入- L4（数据表） 导入失败- “所属数据源”/“所属数据库”/“数据表”不存在","无","1. 导入文件中输入数据表信息：
- “所属数据源”在当前租户下不存在；
- 其他列数据格式正确
- “重复处理规则”选择“重复则覆盖更新”
2. 导入文件中输入数据表信息：
- “所属数据库”在当前租户下不存在（数据源-数据库为唯一）；
- 其他列数据格式正确
- “重复处理规则”选择“重复则覆盖更新”
3. 导入文件中输入数据表信息：
- “数据表”在当前租户下不存在（数据源-数据库-数据表为唯一）；
- 其他列数据格式正确
- “重复处理规则”选择“重复则覆盖更新”","1. 对应单元格批注提示：填写数据不在枚举范围内
2. 对应单元格批注提示：填写数据不在枚举范围内
3. 对应单元格批注提示：填写数据不在枚举范围内","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131546","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 导入- L4（数据表） 导入成功","无","1. 导入文件中输入数据表信息：
- 数据表在系统中均已同步，但不为“已发布”状态；
- 其他列数据格式正确
- “重复处理规则”选择“重复则跳过”
2. 导入文件中输入数据表信息：
- 数据表在系统中均已同步，但不为“已发布”状态；
- 其他列数据格式正确
- “重复处理规则”选择“重复则覆盖更新”","1. 导入成功，文件中的数据表不做更新
2. 导入成功，文件中的数据表全部更新成功","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131545","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 导入- 导入模版","无","1. 在“导入目录”弹窗中点击【下载模版】
2. 查看模版excel中的sheet
3. 查看“L4”sheet的模版
4. 查看“L5”sheet的模版","1. 下载模版成功，格式为xlsx文件
2. excel文件中显示sheet与选择的“导入数据维度”一致：
- 导入数据维度，选择：L4；则excel中sheet只有L4
- 导入数据维度，选择：L4、L5；则excel中sheet有L4、L5
3. 标题行内容为：*所属数据源、*所属数据库、*数据表、*表中文名、*表负责人、*数据责任人工号、*数据管家工号、*来源业务系统、标签（多个标签用英文分号分割）、自定义属性1、*自定义属性2、......
4. 标题行内容为：*所属数据源、*所属数据库、*数据表、*字段名、*字段中文名、标签、关联标准、是否可落标、是否已落标、安全等级、隐私等级、自定义属性1、*自定义属性2、......","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","失败","shier","2024-07-31","","0000-00-00","1","",""
"131544","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 导入- 导入弹窗","无","1. 1）租户下多个数据源类型下存在已同步表
2）点击【导入】
2. 1）租户下有且仅有一个数据源类型下存在已同步表
2）点击【导入】
3. 上传导入文件，点击【确定】并使得导入失败
4. 上传导入文件，点击【确定】并使得导入成功","1. 弹出“导入目录”弹窗，显示元素如下：
- “导入数据维度”多选下拉框，下拉选项为：L4、L5；
- “导入数据源类型”单选下拉框，下拉选项为：租户下已存在已同步表的数据源类型
- “重复处理规则”单选项，选项为：重复则跳过、重复则覆盖更新；
- “上传文件”控件；
2. 弹出“导入目录”弹窗，显示元素如下：
- “导入数据维度”多选下拉框，下拉选项为：L4、L5；
- “导入数据源类型”单选下拉框，下拉选项为：租户下已存在已同步表的数据源类型，且默认选中
- “重复处理规则”单选项，选项为：重复则跳过、重复则覆盖更新；
- “上传文件”控件；
3. 1）弹出“导入失败弹窗”，提示“导入表格中存在错误数据，请检查后重新导入。”；按钮：【取消】、【导出错误文件】
2）点击【导出错误文件】，触发下载文件功能
4. 提示导入成功，并关闭弹窗","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131543","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 数据表结果- 默认“状态”","无","1. 元数据同步新表
2. 已同步表状态为“已发布”，重新对此表进行元数据同步
3. 数据模型建表并通过审批
4. 离线任务建表","1. 新表同步进来，状态为“草稿”
2. 表状态不变，仍然为“已发布”
3. 状态为“草稿”
4. 状态为“草稿”","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","shier","2024-07-31","1","",""
"131542","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 数据表结果- 查询结果列表- 列拖拽","无","","","","","2","功能测试","功能测试阶段","正常","0","1","0","通过","shier","2024-07-31","","0000-00-00","1","",""
"131541","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 数据表结果- 查询结果列表- 发布","无","1. 选择“草稿”状态的数据表，点击【下线】
2. 二次确认发布
3. 选择“已下线”状态的数据表，点击【下线】
4. 二次确认发布
5. 查看【目录操作审计】","1. 弹出二次确认弹窗，弹窗元素如下：
- “备注信息”输入框
2. 1）下线成功；
2）该数据表状态更新为“已发布”
3. 弹出二次确认弹窗，弹窗元素如下：
- “备注信息”输入框
4. 1）下线成功；
2）该数据表状态更新为“已发布”
5. 新增2条所选L4层级目录的发布审计记录","1. 
2. 
3. 
4. 
5.","","1","功能测试","功能测试阶段","正常","0","2","5","通过","shier","2024-07-31","","0000-00-00","1","",""
"131540","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 数据表结果- 查询结果列表- 下线","无","1. 选择“已发布”状态并已经关联目录的数据表，点击【下线】
2. 二次确认下线
3. 查看【目录操作审计】","1. 弹出二次确认弹窗，弹窗元素如下：
- “备注信息”输入框
2. 1）下线成功；
2）该数据表状态更新为“已下线”；
3）所选表与其关联目录解除关联关系
3. 新增所选L4层级目录的下线审计记录","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131539","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 数据表结果- 查询结果列表- 置顶/取消置顶","无","1. 点击未置顶数据表的【置顶】按钮
2. 点击已置顶数据表的【取消置顶】按钮","1. 该数据表跳至列表第一页第一行
2. 该数据表跳至列表非置顶数据表第一行","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131538","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 数据表结果- 查询结果列表- 筛选","无","1. 查看列表可筛选列
2. 状态筛选“草稿”
3. 状态筛选“已发布”
4. 状态筛选“已下线”","1. 只有“状态”列支持筛选，筛选项为：草稿、已发布、已下线
2. 列表返回所有草稿数据表
3. 列表返回所有已发布数据表
4. 列表返回所有已下线数据表","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","失败","shier","2024-07-31","","0000-00-00","1","",""
"131537","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据地图- 数据表结果- 查询结果列表- 查询","无","1. 默认查询：
默认状态下点击【查询】
2. 独立查询：
只进行“归属部门”查询
3. 独立查询：
只进行“目录编码”查询
4. 独立查询：
只进行“状态”查询
5. 独立查询：
只进行“数据责任人”查询
6. 独立查询：
只进行“数据管家”查询
7. 独立查询：
只进行“创建时间”查询
8. 独立查询：
只进行“最近修改时间”查询
9. 独立查询：
只进行“创建人”查询
10. 独立查询：
只进行“更新人”查询
11. 独立查询：
只进行“表标签”查询
12. 独立查询：
只进行“安全等级”查询
13. 独立查询：
只进行“隐私等级”查询
14. 组合查询：
每个筛选项都选择；
点击【查询】
15. 重置查询：
每个筛选项都选择，并进行查询；
点击【重置】","1. 结果列表展示所有已同步的数据表
2. 根据选择“归属部门”精确查询，返回归属部门对应的已同步的数据表；
3. 根据输入“目录编码”模糊查询结果正确；
4. 根据选择的“状态”精确查询，返回对应草稿/已发布/已下线的数据表；
5. 根据选择“数据责任人”精确查询结果正确；
6. 根据选择“数据管家”精确查询结果正确；
7. 根据选择“创建时间”精确查询，返回表创建时间在此区域内的数据表；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
8. 根据选择“最近修改时间”精确查询，返回最新版本变更时间在此区域内的数据表；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
9. 根据选择“创建人”精确查询，返回同步操作人为所选用户的数据表；
10. 根据选择“更新人”精确查询，返回编辑（导入+编辑）操作人为所选用户的数据表；
11. 根据选择“标签”精确查询，返回对应标签的已同步的表；
12. 根据选择“安全等级”精确查询，返回对应安全等级的已同步的表；
13. 根据选择“隐私等级”精确查询，返回对应隐私等级的已同步的表；
14. 筛选结果正确
15. 1）所有筛选项都恢复默认状态；
2）结果列表展示所有已同步的数据表","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13. 
14. 
15.","","2","功能测试","功能测试阶段","正常","0","1","15","失败","shier","2024-07-31","","0000-00-00","1","",""
